timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,event_class,source,risk_level,accel_mag,gyro_mag,jerk,braking_intensity,turn_sharpness,harsh_accel_flag,harsh_brake_flag,harsh_turn_flag,tilt_angle,impact_score
20-2-2023_14:51:52:583304,-0.31047587,4.31803703,-0.4531002,-0.01712572,0.04153849,0.01705621,sudden-acceleration,kaggle,1,4.352831130372912,0.048058825792590895,2.8253348172597894,0.0,0.01705621,0,0,0,-4.090228845346184,2.603150545064879
20-2-2023_14:51:52:639323,1.40438437,-5.61665582,2.33474349,-0.04615461,0.05964826,0.01146348,sudden-acceleration,kaggle,1,6.242607245625625,0.07628613451335767,1.8897761152527135,5.61665582,0.01146348,0,0,0,13.000972936337579,3.0868615731800713
20-2-2023_14:51:52:687317,0.49426298,1.7313764,-2.82899665,-0.00194547,-0.08070247,0.00933292,sudden-acceleration,kaggle,1,3.3533836907796077,0.08126362601649154,2.8892235548460174,0.0,0.00933292,0,0,0,8.475837409291744,2.2324996305705955
20-2-2023_14:51:52:743275,0.45594205,-0.22298936,-1.60272789,-0.10367977,0.06204514,-0.00957581,sudden-acceleration,kaggle,1,1.6811734285954154,0.12120557017739984,1.6722102621841923,0.22298936,0.00957581,0,0,0,15.735963072371945,1.210494121146644
20-2-2023_14:51:52:791303,-0.73200578,0.75419354,-5.04202842,-0.06692758,0.03354888,0.01119716,sudden-acceleration,kaggle,1,5.150406871871274,0.07569811560386691,3.4692334432758587,0.0,0.01119716,0,0,0,-8.170876791065352,3.123642216412428
20-2-2023_14:51:52:843194,-1.03857302,-1.98575067,-0.78840827,-0.09861968,0.02156448,-0.0042494,sudden-acceleration,kaggle,1,2.3755898723226117,0.10103922743832121,2.7748169995486625,1.98575067,0.0042494,0,0,0,-25.924430954716637,1.81299281702514
20-2-2023_14:51:52:891149,3.78027987,-5.3675704,4.88308525,-0.04881781,0.02209712,-0.00584733,sudden-acceleration,kaggle,1,8.18204433214896,0.05390410516481468,5.806454459826348,5.3675704,0.00584733,0,0,0,27.51762417320413,5.030925302356933
20-2-2023_14:51:52:947181,-0.61704306,-0.59661817,0.16003417,-0.01313091,0.11823869,-0.00238516,sudden-acceleration,kaggle,1,0.8731015486390464,0.11898948524373823,7.308942783509914,0.59661817,0.00238516,0,0,0,-44.96910733789541,2.5776203000817137
20-2-2023_14:51:52:995176,-0.2913155,-3.71977138,1.75992965,-0.00673923,-0.04741244,0.01279508,sudden-acceleration,kaggle,1,4.125398915614886,0.04956884868496443,3.2522973669758395,3.71977138,0.01279508,0,0,0,-4.049317880884065,2.6407194309441957
20-2-2023_14:51:53:51134,-2.70553207,2.80436153,1.43420219,-0.02538164,0.0615125,-0.00797789,sudden-acceleration,kaggle,1,4.15226243083734,0.06701986298248974,0.02686351522245456,0.0,0.00797789,0,0,0,-40.66084994423074,1.6890699857964195
20-2-2023_14:51:53:107112,0.12063421,2.26786899,1.13721656,-0.05227997,-0.0942848,-0.00265148,sudden-acceleration,kaggle,1,2.53989052377542,0.10784177817725049,1.6123719070619202,0.0,0.00265148,0,0,0,2.722334823073069,1.5320203150819194
20-2-2023_14:51:53:155109,-0.2146737,0.03567672,-0.54890251,-0.03576812,-0.05886421,-0.00877685,sudden-acceleration,kaggle,1,0.5904672652280976,0.06943620614046392,1.9494232585473226,0.0,0.00877685,0,0,0,-21.319345827953743,0.841844745497575
20-2-2023_14:51:53:203101,0.52300362,-2.34979915,1.27133941,-0.02831116,0.07189898,0.00853396,sudden-acceleration,kaggle,1,2.7223873213216696,0.07774196793796515,2.131920056093572,2.34979915,0.00853396,0,0,0,11.07607126826145,1.751853535738129
20-2-2023_14:51:53:261720,0.26433758,3.22589159,-3.59541416,-0.0605359,0.13368525,-0.0002546,sudden-acceleration,kaggle,1,4.837690966624624,0.14675287417128327,2.1153036453029546,0.0,0.0002546,0,0,0,3.1322741544556707,2.613693342492121
20-2-2023_14:51:53:308138,-3.46236968,-1.7175045,5.5632801,-0.04189349,0.02023288,0.00187596,sudden-acceleration,kaggle,1,6.774061630924209,0.04656128395347469,1.9363706642995853,1.7175045,0.00187596,0,0,0,-30.73857240411917,3.304504236845602
20-2-2023_14:51:53:364136,-0.23383407,-1.60254168,0.07381248,-0.02298476,-0.05327148,-0.00717893,sudden-acceleration,kaggle,1,1.6211929220896995,0.05846098536282895,5.15286870883451,1.60254168,0.00717893,0,0,0,-8.293028997806065,2.2118760770950816
20-2-2023_14:51:53:412127,-1.28765892,-1.24807345,0.80190849,-0.03337125,0.02023288,-0.00052092,sudden-acceleration,kaggle,1,1.9643854146232478,0.03902923413677624,0.34319249253354833,1.24807345,0.00052092,0,0,0,-40.957738813089655,0.9004206838503965
20-2-2023_14:51:53:468119,-0.37753744,-1.50673937,1.29049873,0.02601815,-0.00906234,0.0103982,sudden-acceleration,kaggle,1,2.0194516631604142,0.02944813574639488,0.05506624853716646,1.50673937,0.0103982,0,0,0,-10.774870410267996,0.8331349805492341
20-2-2023_14:51:53:516113,1.15529847,-2.52224326,-2.08173942,-0.03097436,0.03461416,-0.00664629,sudden-acceleration,kaggle,1,3.468438356116727,0.04692253425252413,1.4489866929563129,2.52224326,0.00664629,0,0,0,19.456369455851505,1.836148110609342
20-2-2023_14:51:53:572144,-1.91037349,-3.77725267,-4.99412727,-0.11353362,0.17816072,0.00267492,sudden-acceleration,kaggle,1,6.546638205466571,0.21127773242400438,3.0781998493498435,3.77725267,0.00267492,0,0,0,-16.966340003808206,3.6054985567187825
20-2-2023_14:51:53:621158,-1.29723906,-3.77725267,-1.36322212,-0.04642093,-0.10520393,0.00746868,sudden-acceleration,kaggle,1,4.220052305394935,0.11523259439261184,2.3265859000716356,3.77725267,0.00746868,0,0,0,-17.902540468426757,2.4205664704972483
20-2-2023_14:51:53:669176,-2.19778013,-1.57380104,-2.83857727,-0.07598248,0.06097986,-0.00584733,sudden-acceleration,kaggle,1,3.9197714386286036,0.09760159763394706,0.3002808667663315,1.57380104,0.00584733,0,0,0,-34.10359074953751,1.687273314771525
20-2-2023_14:51:53:725209,-2.14029884,-1.76540565,3.65681648,-0.09329328,0.01037903,0.00453916,sudden-acceleration,kaggle,1,4.590189865567312,0.09397853122072564,0.6704184269387081,1.76540565,0.00453916,0,0,0,-27.792882842608005,2.065395033674755
20-2-2023_14:51:53:773204,0.20685625,-1.32471513,0.8114891,-0.05121469,-0.0388902,-0.0015862,sudden-acceleration,kaggle,1,1.5672186328760227,0.06432657427747959,3.022971232691289,1.32471513,0.0015862,0,0,0,7.58456740161864,1.5530767952410396
20-2-2023_14:51:53:829161,1.05949616,-0.84570398,2.75627517,-0.00114651,-0.05380413,-0.00504836,sudden-acceleration,kaggle,1,3.0716119786849894,0.05405261167535386,1.5043933458089667,0.84570398,0.00504836,0,0,0,20.177622930105386,1.696178578719292
20-2-2023_14:51:53:885142,1.95045709,0.91705741,-3.03018188,-0.04801885,-0.07830559,0.00134332,sudden-acceleration,kaggle,1,3.718504992473119,0.09186609760511763,0.6468930137881297,0.0,0.00134332,0,0,0,31.636421455653533,1.709029730407222
20-2-2023_14:51:53:933142,0.20685625,-1.15227115,-1.49734497,-0.07172135,-0.0402218,-0.01436957,sudden-acceleration,kaggle,1,1.9006736359698069,0.08347592337343386,1.8178313565033122,1.15227115,0.01436957,0,0,0,6.248054674727344,1.3306616383509466
20-2-2023_14:51:53:981137,-0.09013074,-1.14269089,1.74077033,-0.00886979,-0.06232637,-0.00052092,sudden-acceleration,kaggle,1,2.0842618266883477,0.06295650029716868,0.18358819071854082,1.14269089,0.00052092,0,0,0,-2.4784419003170823,0.907668137980052
20-2-2023_14:51:54:37127,1.8929758,-3.37488365,-1.0758152,-0.00407603,0.11903765,-0.00185252,sudden-acceleration,kaggle,1,4.016288756423522,0.11912181986703274,1.9320269297351746,3.37488365,0.00185252,0,0,0,28.120315342498504,2.2218601274500713
20-2-2023_14:51:54:85115,1.04033577,-2.32105851,-0.78840827,-0.01712572,0.01543911,-0.01144005,sudden-acceleration,kaggle,1,2.66293047625906,0.02573968040036628,1.3533582801644624,2.32105851,0.01144005,0,0,0,22.996399017257225,1.4789015786730726
20-2-2023_14:51:54:141108,0.67628722,0.17938005,-4.73546123,0.01829487,-0.06019581,0.00160964,sudden-acceleration,kaggle,1,4.786871072747463,0.06293511540310863,2.123940596488403,0.0,0.00160964,0,0,0,8.121897818757667,2.5708111426664386
20-2-2023_14:51:54:197112,-0.68410463,-1.7175045,-3.75827789,-0.14282883,0.04579961,-0.00771157,sudden-acceleration,kaggle,1,4.1883736164256575,0.15019037008805156,0.5984974563218053,1.7175045,0.00771157,0,0,0,-9.400478081218417,1.8999557944932204
20-2-2023_14:51:54:245130,-1.66128754,-3.06831622,2.77543449,-0.09702177,0.05831665,0.00720236,sudden-acceleration,kaggle,1,4.458416459322289,0.11342808078568992,0.2700428428966317,3.06831622,0.00720236,0,0,0,-21.877185221927874,1.8984078608336123
20-2-2023_14:51:54:295905,0.46552228,-3.81557369,0.70610809,-0.06719391,0.10146052,-0.00637997,sudden-acceleration,kaggle,1,3.9081840043375724,0.12186042293115266,0.5502324549847168,3.81557369,0.00637997,0,0,0,6.8410138623710095,1.7649014651097898
20-2-2023_14:51:54:351898,-2.12113833,-1.01814806,-1.92845535,-0.05334526,0.06577363,0.00613708,sudden-acceleration,kaggle,1,3.0421691807032323,0.08490907441946886,0.8660148236343401,1.01814806,0.00613708,0,0,0,-44.20641412266763,1.5021448416974357
20-2-2023_14:51:54:399861,0.25475735,-2.56056427,0.61988449,0.00923998,-0.00959498,0.01785517,sudden-acceleration,kaggle,1,2.6468183672330476,0.02227662378659971,0.39535081347018464,2.56056427,0.01785517,0,0,0,5.523292789716204,1.1840155780702544
20-2-2023_14:51:54:448342,-2.19778013,2.21996784,-0.02198982,-0.02724588,0.06710523,0.00480548,sudden-acceleration,kaggle,1,3.123936341003241,0.07258472641236378,0.47711797377019316,0.0,0.00480548,0,0,0,-44.710834632311695,1.4144853464560634
20-2-2023_14:51:54:504349,-0.73200578,-0.81696329,2.46886825,-0.0235174,-0.03649332,0.01119716,sudden-acceleration,kaggle,1,2.7015869253124345,0.04483533092827575,0.4223494156908063,0.81696329,0.01119716,0,0,0,-15.721043205012714,1.2207901941106987
20-2-2023_14:51:54:560344,-3.32824683,-1.72708463,0.05465126,-0.10474505,0.01144431,0.00054436,sudden-acceleration,kaggle,1,3.7500713380956996,0.10536979670991209,1.048484412783265,1.72708463,0.00054436,0,0,0,-62.56270012233338,1.8461847980862331
20-2-2023_14:51:54:608346,0.45594205,-0.33795201,3.81010055,-0.05574214,0.10811853,-0.0002546,sudden-acceleration,kaggle,1,3.852137187994678,0.12164237552062399,0.10206584989897838,0.33795201,0.0002546,0,0,0,6.797509283145375,1.607967342823752
20-2-2023_14:51:54:656377,1.02117538,-0.17508822,8.26490402,-0.01153299,-0.07510974,0.0050718,sudden-acceleration,kaggle,1,8.329591436637998,0.0761590838734796,4.477454248643319,0.17508822,0.0050718,0,0,0,7.041954375203279,4.697920574410238
20-2-2023_14:51:54:712321,0.13979464,-2.12945389,-0.05073166,-0.01712572,-0.00107274,0.001077,sudden-acceleration,kaggle,1,2.1346405112653555,0.01719305050379368,6.194950925372642,2.12945389,0.001077,0,0,0,3.754908211769062,2.717499397269073
20-2-2023_14:51:54:760315,0.0823133,-4.1892023,-0.24233627,-0.03390388,0.01517279,0.00959924,sudden-acceleration,kaggle,1,4.197013016115115,0.03836446329633845,2.062372504849759,4.1892023,0.00959924,0,0,0,1.1237770923358408,2.309026296889875
20-2-2023_14:51:54:816307,-1.79541087,-1.09478986,4.72980117,-0.03150701,0.01943392,0.00666972,sudden-acceleration,kaggle,1,5.176203641415816,0.037614546263179886,0.979190625300701,1.09478986,0.00666972,0,0,0,-20.295294414407284,2.3755230080354908
20-2-2023_14:51:54:872385,0.6571268,0.40930547,2.6892147,0.00231566,0.03967425,-0.00637997,sudden-acceleration,kaggle,1,2.798432114907605,0.04025062001384575,2.377771526508211,0.0,0.00637997,0,0,0,13.580990952612634,1.8447794899196588
20-2-2023_14:51:54:920367,0.839151,1.74095668,3.07242202,0.01589798,0.07509483,0.00533812,sudden-acceleration,kaggle,1,3.6297219771517626,0.07694462155306049,0.8312898622441578,0.0,0.00533812,0,0,0,13.367070363216612,1.7243591359998707
20-2-2023_14:51:54:974846,0.07273311,-0.36669278,1.58748626,-0.06399807,0.04100584,0.01093084,sudden-acceleration,kaggle,1,1.6309096620853,0.07679007189042149,1.9988123150664625,0.36669278,0.01093084,0,0,0,2.5560476660717995,1.2750445809211852
20-2-2023_14:51:55:22435,-1.97743492,-3.51858663,6.35843849,-0.04508933,0.01943392,0.00081068,sudden-acceleration,kaggle,1,7.531297415901435,0.04910582580995558,5.900387753816135,3.51858663,0.00081068,0,0,0,-15.222155613533273,4.797367040248401
20-2-2023_14:51:55:72954,-3.37614798,-1.80372667,0.90729141,-0.1239201,0.03541312,0.00453916,sudden-acceleration,kaggle,1,3.9338254645557362,0.12896078561194485,3.597471951345699,1.80372667,0.00453916,0,0,0,-59.11901905897869,2.6914600069095878
20-2-2023_14:51:55:127476,-1.60380625,1.98046226,-4.65881919,-0.08237416,0.05006073,0.007735,sudden-acceleration,kaggle,1,5.310275086653762,0.09670268428972642,1.376449622098026,0.0,0.007735,0,0,0,-17.578935165744504,2.566055726577831
20-2-2023_14:51:55:183470,-2.47560667,-3.97843742,5.63034248,-0.06852551,0.01064535,0.02051837,sudden-acceleration,kaggle,1,7.3251176872114,0.07231924021198992,2.014842600557638,3.97843742,0.02051837,0,0,0,-19.75271713855898,3.5561956271154487
20-2-2023_14:51:55:231463,2.61149263,-1.21933269,-2.0625782,-0.08104255,0.09746572,-0.01463589,sudden-acceleration,kaggle,1,3.544135267813884,0.12759965031971288,3.780982419397516,1.21933269,0.01463589,0,0,0,47.46368840209275,2.5902287280407226
20-2-2023_14:51:55:279457,-0.23383407,-5.71245813,1.02225494,-0.05201365,0.00824847,0.00613708,sudden-acceleration,kaggle,1,5.807913689239043,0.05302000372114095,2.2637784214251586,5.71245813,0.00613708,0,0,0,-2.3074253899157506,3.018205003239507
20-2-2023_14:51:55:335402,0.71460814,-0.59661817,4.0400238,0.00923998,-0.02104675,0.01359405,sudden-acceleration,kaggle,1,4.145890777516317,0.02670470204599557,1.662022911722726,0.59661817,0.01359405,0,0,0,9.925377229373504,2.164974595137143
20-2-2023_14:51:55:383443,-0.38711767,-3.76767253,5.16091156,-0.02911012,0.00505263,0.00187596,sudden-acceleration,kaggle,1,6.4015798451542,0.029604854031947195,2.255689067637883,3.76767253,0.00187596,0,0,0,-3.4669175297828234,3.2462201145626293
20-2-2023_14:51:55:439389,-0.68410463,-1.74624514,-5.00370693,0.01776223,-0.05407045,0.02797533,sudden-acceleration,kaggle,1,5.3436368023183505,0.06341710704836906,1.0579430428358494,1.74624514,0.02797533,0,0,0,-7.355323031931545,2.473862765892606
20-2-2023_14:51:55:495387,-2.82049465,0.89789686,-2.7906742,-0.05627478,0.06843682,0.00746868,sudden-acceleration,kaggle,1,4.068079563187294,0.0889169858727971,1.2755572391310563,0.0,0.00746868,0,0,0,-43.89376193927276,2.036574092776074
20-2-2023_14:51:55:544007,0.74334883,-4.11256074,0.6390438,-0.01978892,-0.06445693,-0.00637997,sudden-acceleration,kaggle,1,4.227777229416204,0.06772740358962685,0.1596976662289098,4.11256074,0.00637997,0,0,0,10.126670179574514,1.7593384127120426
20-2-2023_14:51:55:592021,0.73376855,-2.69468736,3.53227233,-0.01845732,-0.06738646,0.00959924,sudden-acceleration,kaggle,1,4.502966140933829,0.0705248400316626,0.2751889115176249,2.69468736,0.00959924,0,0,0,9.378298218491297,1.9049005818383178
20-2-2023_14:51:55:640011,-0.7224255,0.42846589,0.84981155,-0.06825919,-0.04927669,-0.00584733,sudden-acceleration,kaggle,1,1.1948478114208287,0.08439016805849542,3.3081183295130003,0.0,0.00584733,0,0,0,-37.2012986087722,1.4956916738397803
20-2-2023_14:51:55:696001,0.82957086,-1.6408627,1.49168586,-0.06799287,-0.0679191,0.00533812,sudden-acceleration,kaggle,1,2.36764543733566,0.09625242875263615,1.1727976259148314,1.6408627,0.00533812,0,0,0,20.510436683359973,1.3277731913345043
20-2-2023_14:51:55:752908,0.89663238,-0.18466848,-5.35817623,-0.05840534,-0.10413864,-0.00371676,sudden-acceleration,kaggle,1,5.435816827681649,0.11945649579015283,3.0681713903459893,0.18466848,0.00371676,0,0,0,9.494269972838303,3.1306150969135027
20-2-2023_14:51:55:800924,-1.04815316,-0.57745766,-0.41477966,-0.00221179,0.03408152,-0.00398308,sudden-acceleration,kaggle,1,1.2665403910891972,0.03438469058754055,4.169276436592452,0.57745766,0.00398308,0,0,0,-55.85010910286257,1.7677144945896766
20-2-2023_14:51:55:848912,-0.62662334,-0.06012553,1.93237686,0.0028483,0.04899545,0.01545829,sudden-acceleration,kaggle,1,2.0323267991772376,0.05145508394042906,0.7657864080880403,0.06012553,0.01545829,0,0,0,-17.958499313559894,1.0581031672794359
20-2-2023_14:51:55:904903,1.22236001,-1.95701026,-0.55848312,-0.04269245,0.02262976,0.01066452,sudden-acceleration,kaggle,1,2.3740169643701794,0.049482151443631675,0.3416901651929418,1.95701026,0.01066452,0,0,0,30.99017071334128,1.0669584807390438
20-2-2023_14:51:56:8887,0.06315285,0.5721693,-3.02060127,-0.08583632,0.15978462,0.007735,sudden-acceleration,kaggle,1,3.074963092892535,0.1815456660035893,0.7009461285223555,0.0,0.007735,0,0,0,1.1768096334361635,1.4947327755147977
20-2-2023_14:51:56:56884,-1.4792633,-2.14861464,-0.31897735,-0.07731408,0.01756967,-0.00717893,sudden-acceleration,kaggle,1,2.6280242258705,0.07960965585970209,0.4469388670220349,2.14861464,0.00717893,0,0,0,-34.25523086584693,1.209174247212721
20-2-2023_14:51:56:112877,-1.72834944,-1.24807345,-0.52016258,-0.08530368,0.00585159,-0.00957581,sudden-acceleration,kaggle,1,2.194412958623666,0.08603868353378381,0.43361126724683396,1.24807345,0.00957581,0,0,0,-51.963052502176154,1.0336601686836517
20-2-2023_14:51:56:160874,0.87747192,-0.31879162,3.17780494,-0.01712572,-0.05273885,0.01865413,sudden-acceleration,kaggle,1,3.3121034561225766,0.058503445632695855,1.1176904974989106,0.31879162,0.01865413,0,0,0,15.362727972957407,1.6776995653885127
20-2-2023_14:51:56:208865,-0.7990673,-2.91503257,-1.63146781,-0.06160118,0.07110002,0.00959924,sudden-acceleration,kaggle,1,3.4347650063950943,0.09456248532039754,0.12266155027251768,2.91503257,0.00959924,0,0,0,-13.45261078557687,1.4390732132359123
20-2-2023_14:51:56:264858,-1.77625036,-0.03138488,-5.05160903,-0.03257228,0.00052518,0.02371421,sudden-acceleration,kaggle,1,5.354886006636396,0.040293833205031514,1.9201210002413016,0.03138488,0.02371421,0,0,0,-19.372384330942914,2.7300788526884583
20-2-2023_14:51:56:320874,-1.59422588,-2.06239247,0.50492095,-0.03203964,0.09879733,0.00214228,sudden-acceleration,kaggle,1,2.65517683451091,0.1038847453193052,2.699709172125486,2.06239247,0.00214228,0,0,0,-36.90010811904487,1.9031489090378013
20-2-2023_14:51:56:368857,3.10008406,-3.16411828,-5.10908985,-0.06559598,0.08947611,-0.00531468,sudden-acceleration,kaggle,1,6.762023718109044,0.11107228581601668,4.106846883598134,3.16411828,0.00531468,0,0,0,27.28746087143491,3.970185238067863
20-2-2023_14:51:56:424836,-0.65536398,-1.83246707,0.3612194,-0.03177332,0.04952809,0.01279508,sudden-acceleration,kaggle,1,1.9793728713540018,0.060218681777974015,4.782650846755042,1.83246707,0.01279508,0,0,0,-19.335358962431673,2.244610007101506
20-2-2023_14:51:56:472872,1.00201487,-0.13676732,2.66047096,-0.05281262,0.00132414,-0.00531468,sudden-acceleration,kaggle,1,2.846198311524413,0.0530958755602203,0.8668254401704114,0.13676732,0.00531468,0,0,0,20.612984941516068,1.4144557193289549
20-2-2023_14:51:56:520825,-0.69368486,-1.86120777,1.35756301,-0.024849,-0.10174176,0.00267492,sudden-acceleration,kaggle,1,2.4058824522868636,0.10476647233683113,0.44031585923754957,1.86120777,0.00267492,0,0,0,-16.757921673444358,1.1258776803870596
20-2-2023_14:51:56:576866,3.97188453,-1.8420475,-0.46268081,-0.03337125,-0.12677586,0.0024086,sudden-acceleration,kaggle,1,4.40262186019329,0.13111659070942203,1.9967394079064262,1.8420475,0.0024086,0,0,0,64.44391663504345,2.3994055436620703
20-2-2023_14:51:56:632819,2.56359148,-1.18101179,3.69513702,-0.08557001,0.0231624,-0.01596749,sudden-acceleration,kaggle,1,4.649820181579291,0.09007599081919776,0.2471983213860014,1.18101179,0.01596749,0,0,0,33.45839483233967,1.9611103662932763
20-2-2023_14:51:56:680813,-0.00390869,-2.96293354,-1.50692558,-0.08477104,-0.06552222,0.01146348,sudden-acceleration,kaggle,1,3.3241262226294572,0.10775296705947546,1.325693958949834,2.96293354,0.01146348,0,0,0,-0.06737153676885418,1.759684566854576
20-2-2023_14:51:56:728799,1.45228538,-0.6828401,-6.96765327,-0.07544983,-0.06365798,0.00880028,sudden-acceleration,kaggle,1,7.150076609244928,0.09910832554729042,3.8259503866154705,0.6828401,0.00880028,0,0,0,11.719155258873599,4.0375482573468
20-2-2023_14:51:56:788918,-0.55956177,-2.48392248,-2.80025672,-0.08237416,0.00052518,-0.00398308,sudden-acceleration,kaggle,1,3.78476128163984,0.08247207391611054,3.365315327605088,2.48392248,0.00398308,0,0,0,-8.502118965534859,2.548240733112295
20-2-2023_14:51:56:836930,-2.19778013,-0.87444458,5.15133094,-0.03496916,-0.14834779,-0.0002546,sudden-acceleration,kaggle,1,5.668430230382612,0.15241382407823018,1.8836689487427725,0.87444458,0.0002546,0,0,0,-22.812884744083565,2.8781969239993455
20-2-2023_14:51:56:884883,-0.84696846,1.48229064,4.23163032,-0.02112052,0.00798215,-0.00904317,sudden-acceleration,kaggle,1,4.5630292875248655,0.024322212221379043,1.105400942857747,0.0,0.00904317,0,0,0,-10.697013071868186,2.164128661533684
20-2-2023_14:51:56:940876,0.11105401,-1.81330661,0.24625587,0.02335495,0.09400356,-0.00398308,sudden-acceleration,kaggle,1,1.833318250745415,0.09694322002317904,2.7297110367794506,1.81330661,0.00398308,0,0,0,3.472841576142011,1.581323577338955
20-2-2023_14:51:56:996909,-1.71876907,-1.62170219,4.00170326,-0.01925628,0.03035304,0.0314375,sudden-acceleration,kaggle,1,4.647334084196453,0.04775382458955513,2.8140158334510383,1.62170219,0.0314375,0,0,0,-21.705737168779066,2.7174645310907595
20-2-2023_14:51:57:44907,2.92763996,-5.03226232,1.86531257,-0.01419619,-0.02264467,-0.00504836,sudden-acceleration,kaggle,1,6.1134385395193585,0.027199243162533034,1.4661044553229052,5.03226232,0.00504836,0,0,0,28.612668369257367,2.893366525353375
20-2-2023_14:51:57:100856,-0.34879679,-0.6828401,-1.81349372,-0.06799287,-0.0058665,0.00533812,sudden-acceleration,kaggle,1,1.9689309981209988,0.06845393866112673,4.14450754139836,0.6828401,0.00533812,0,0,0,-10.20381879364453,2.051460843266246
20-2-2023_14:51:57:148846,0.69544768,-2.49350285,0.58156394,-0.04642093,-0.12571058,0.01652357,sudden-acceleration,kaggle,1,2.6531906367398155,0.13502252046064833,0.6842596386188167,2.49350285,0.01652357,0,0,0,15.19574390347208,1.3070609024197657
20-2-2023_14:51:57:196883,-0.81822786,-2.66594648,1.57790565,-0.06373175,0.03488049,-0.00797789,sudden-acceleration,kaggle,1,3.2041463302112922,0.07308920077244449,0.5509556934714768,2.66594648,0.00797789,0,0,0,-14.795233278984279,1.4688720003576936
20-2-2023_14:51:57:252876,0.60922565,-5.13764476,1.20427894,-0.02165316,0.05645241,0.00800132,sudden-acceleration,kaggle,1,5.3119523094527965,0.06098979467530695,2.1078059792415043,5.13764476,0.00800132,0,0,0,6.585721595667668,2.7754196559561617
20-2-2023_14:51:57:308830,-0.67452449,-2.59888505,2.04733657,-0.03337125,-0.049543,0.00746868,sudden-acceleration,kaggle,1,3.3765031943687878,0.0601990893328537,1.9354491150840087,2.59888505,0.00746868,0,0,0,-11.523517323850816,1.949295739072574
20-2-2023_14:51:57:356815,0.61880588,-3.68145084,0.31331634,-0.02564796,0.03354888,0.01226244,sudden-acceleration,kaggle,1,3.746220513179954,0.04397399954711421,0.36971731881116643,3.68145084,0.01226244,0,0,0,9.507771450826828,1.6225956007794657
20-2-2023_14:51:57:404868,-0.30089564,-2.27315735,-0.82672882,-0.02644692,0.09213932,0.01252876,sudden-acceleration,kaggle,1,2.437470628715067,0.09667504173615028,1.3087498844648873,2.27315735,0.01252876,0,0,0,-7.091014581052488,1.3966157293463382
20-2-2023_14:51:57:460810,1.2990018,-3.9401164,-2.66613197,-0.0592043,-0.01678563,0.01465933,sudden-acceleration,kaggle,1,4.931549716205676,0.06325980136734387,2.4940790874906087,3.9401164,0.01465933,0,0,0,15.27228282385236,2.739821553139656
20-2-2023_14:51:57:514193,1.71095156,-1.53548026,0.47618103,-0.09462489,0.05272393,-0.00771157,sudden-acceleration,kaggle,1,2.347722991080498,0.10859627486254719,2.5838267251251774,1.53548026,0.00771157,0,0,0,46.7834302854817,1.7468160964285167
20-2-2023_14:51:57:567441,0.91579284,-1.50673937,0.42827987,-0.06426439,-0.0442166,0.00400652,sudden-acceleration,kaggle,1,1.8144871732670032,0.07810935757092424,0.533235817813495,1.50673937,0.00400652,0,0,0,30.312213829593933,0.9091984219221271
20-2-2023_14:51:57:617921,-2.95461826,-2.11029386,2.8712387,-0.0275122,-0.0111929,0.02131733,sudden-acceleration,kaggle,1,4.6289438223267325,0.03655996057955889,2.8144566490597294,2.11029386,0.02131733,0,0,0,-39.664583059810894,2.7068825118224793
20-2-2023_14:51:57:665865,-0.33921651,-1.59296154,-1.92845535,-0.05281262,0.02129816,-0.00105356,sudden-acceleration,kaggle,1,2.5241898394374727,0.05695519677188026,2.10475398288926,1.59296154,0.00105356,0,0,0,-7.723133571494299,1.6581886896733313
20-2-2023_14:51:57:721861,-2.30316281,0.28476252,1.70244979,0.00071773,-0.04395028,0.01386037,sudden-acceleration,kaggle,1,2.878191082891282,0.04608960951199522,0.35400124345380934,0.0,0.01386037,0,0,0,-53.15034390603601,1.2713036890462541
20-2-2023_14:51:57:769889,-0.14761203,-2.982094,-1.23867797,-0.02857748,0.03168464,0.00453916,sudden-acceleration,kaggle,1,3.2324908429259382,0.0429091219740698,0.35429976003465624,2.982094,0.00453916,0,0,0,-2.617327912079964,1.4121590017729932
20-2-2023_14:51:57:825838,-0.74158601,-0.25173001,0.03549003,-0.04695357,-0.02450891,0.00187596,sudden-acceleration,kaggle,1,0.7839498392063877,0.0529985248007395,2.4485410037195505,0.25173001,0.00187596,0,0,0,-71.07802339156314,1.0640417942386422
20-2-2023_14:51:57:873871,-0.08055049,-1.85162754,-4.30435085,-0.1002176,-0.05913053,0.00986556,sudden-acceleration,kaggle,1,4.686411118139489,0.11677892019518976,3.9024612789331012,1.85162754,0.00986556,0,0,0,-0.9848539263872417,3.080336506994283
20-2-2023_14:51:57:929830,-0.01348895,-2.03365206,0.50492095,-0.09808704,-0.02983531,-0.00504836,sudden-acceleration,kaggle,1,2.0954397673670435,0.10264842462233555,2.5909713507724454,2.03365206,0.00504836,0,0,0,-0.3688320012412135,1.6462618395652515
20-2-2023_14:51:57:977828,0.1493749,-2.86713142,-1.30574035,-0.08557001,0.02635824,0.0024086,sudden-acceleration,kaggle,1,3.153999572276342,0.08956999933715362,1.0585598049092986,2.86713142,0.0024086,0,0,0,2.7145704571473295,1.6060387701844725
